country,industry,year,VALU,GFCF,pair_id,AIPI,AIPI_bartik,broadband,gdppc_raw,renew,rd,trade,ln_gdppc,HighRenewable,co2_kt,ln_co2int,capform,AIPI_x_HR
NOR,H,2019,143651,52585,NOR_H,0.0012951564177012202,0.01938650432502139,42.2722351352817,76712.2871160349,59.8,2.13599,70.89582052729865,11.247817171605151,1,12724.308085751833,4.483882718774245,0.36606080013365727,0.0012951564177012202
NOR,H,2020,111511,41272,NOR_H,7.62061560713262e-4,0.02029927121348075,44.3863056613216,75287.20595275977,60.9,2.24436,65.35397904133234,11.22906549168617,1,11978.719776153343,4.676763761790235,0.37011595268628206,7.62061560713262e-4
NOR,H,2021,116360,46621,NOR_H,5.317701677475525e-4,0.02020959065164473,44.9392216218255,77812.71156143826,61.4,1.88764,71.22271377595989,11.262060084499325,1,11998.916215593295,4.635882775697233,0.4006617394293572,5.317701677475525e-4
NOR,H,2022,149951,48722,NOR_H,8.389250663097495e-4,0.016746507344249647,45.6644653158508,79620.16354550788,61.4,1.55081,82.60947983613892,11.285022650627907,1,12201.728451038642,4.3990243229384385,0.3249194736947403,8.389250663097495e-4
POL,C,2010,233113,44450,POL_C,0,3.5516999241600375,15.378511671936,10808.39756742376,9.5,0.72252,82.22585232199216,9.288078663514181,0,44781.97126733096,5.258037595796678,0.19068005645330804,0
POL,C,2011,252402,51078,POL_C,0.6782786622500536,3.729153117149849,18.2475205937044,11370.313427172998,10.4,0.74726,86.9236892837618,9.33876115251882,0,47707.54379970293,5.241821760743126,0.2023676516033946,0
POL,C,2012,268586,51159,POL_C,1.0787380611383672,3.9013438393003312,18.0079998184474,11542.235336801396,10.9,0.88476,88.82990330665832,9.353768224666355,0,45343.418439749425,5.128849156274925,0.19047530399946386,0
POL,C,2013,254807,53415,POL_C,1.6181421579833228,4.063642251017253,18.3773931656078,11628.22868095249,11.4,0.8807,90.41750724156292,9.361190927889968,0,44999.07170841296,5.17389074398963,0.20962924880399675,0
POL,C,2014,289160,62983,POL_C,1.846509014816907,4.210506379171746,18.904567196757,12093.162278739426,11.6,0.9454,92.03401971131778,9.400395470924497,0,46111.35389008849,5.071834318816916,0.21781366717388298,0
POL,C,2015,319738,71654,POL_C,2.8415511310175265,4.4040198658147975,18.9867934497166,12637.522032440616,11.9,0.99807,92.25542727419422,9.444425606744863,0,44660.658696475926,4.939346363987845,0.22410223370384502,0
POL,C,2016,341008,76857,POL_C,1.9202842595696712,4.775453349246056,19.1513139299534,13026.185898871834,11.3,0.9616,96.8659028060623,9.474716910374989,0,45958.82490616679,4.903595226466009,0.22538180922441703,0
POL,C,2017,337183,76871,POL_C,2.325359783675438,5.088157072891309,19.9531726069815,13695.645284872391,11.1,1.03055,100.5658952462796,9.524833198869176,0,49428.17563491041,4.987650087893338,0.22798005830661688,0
POL,C,2018,354032,84496,POL_C,2.2888625363027733,5.419368285112483,20.5313862679212,14551.085027708908,15.1,1.19426,102.4424621680053,9.585420842170386,0,51009.43212129165,4.970378533632675,0.23866769105617572,0
POL,C,2019,385535,94845,POL_C,2.7353014289985245,5.569056761278324,20.5043205670712,15221.309062445382,15.6,1.3088,101.58103381737295,9.630451637076176,1,50226.82784907059,4.869672602170477,0.2460087929759944,2.7353014289985245
POL,C,2020,382989,87258,POL_C,3.1476970856707434,5.613052279328313,21.9255858346119,15090.22284401132,16.1,1.37128,99.2590912303436,9.621802319314307,1,47756.24468959017,4.825858848056085,0.22783421978176918,3.1476970856707434
POL,C,2021,460459,88505,POL_C,3.792498156688722,5.604890484752478,22.8165643900514,16368.6239689025,15.2,1.41558,110.87428302194462,9.70312160873207,1,49961.053317754566,4.686775229166371,0.19221038138031835,3.792498156688722
POL,C,2022,547341,109414,POL_C,3.2399958092825036,5.419036198360572,23.8373449056172,17303.644943229963,15.2,1.44162,123.02133286034471,9.758672448653886,1,47817.36891358066,4.470072210316546,0.19990097580849964,3.2399958092825036
POL,D_E,2010,55997,29962,POL_D_E,0,0.7068958680224809,15.378511671936,10808.39756742376,9.5,0.72252,82.22585232199216,9.288078663514181,0,168769.00252282002,8.010988092066082,0.5350643784488455,0
POL,D_E,2011,57596,31157,POL_D_E,0.02901912800256022,0.8034027015129342,18.2475205937044,11370.313427172998,10.4,0.74726,86.9236892837618,9.33876115251882,0,169425.07320283732,7.986712941224522,0.540957705396208,0
POL,D_E,2012,65033,30747,POL_D_E,0.05721984011948028,0.9044357618743049,18.0079998184474,11542.235336801396,10.9,0.88476,88.82990330665832,9.353768224666355,0,164467.7589907102,7.835575002629596,0.47279073701044083,0
POL,D_E,2013,68307,30860,POL_D_E,0.11572358439485751,1.0061347045028437,18.3773931656078,11628.22868095249,11.4,0.8807,90.41750724156292,9.361190927889968,0,164929.15055289931,7.789259019735554,0.4517838581697337,0
POL,D_E,2014,68499,34599,POL_D_E,0.15009409464168563,1.1033613566063072,18.904567196757,12093.162278739426,11.6,0.9454,92.03401971131778,9.400395470924497,0,155306.5409886348,7.726336980035528,0.5051022642666316,0
