Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Ecuador,ECU,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.1711153,-0.183273,-0.339713999999999,-0.3577029,-0.317060499999999,-0.4061724,-0.3716661,-0.326162599999999,-0.1611409,-0.1418141,-0.1590886,-0.0753616999999999,-0.0898423
Ecuador,ECU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.2560471,-1.1368099,-0.9981981,-0.8297139,-0.760396899999999,-0.9664965,-0.8667598,-0.937257,-0.8243339,-0.731576999999999,-0.7359599,-0.5551263,-0.4783493
"Egypt, Arab Rep.",EGY,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.608266,-0.5611174,-0.5175138,-0.5658677,-0.576257999999999,-0.5639736,-0.4472655,-0.4059653,-0.4749757,-0.652109199999999,-0.7914606,-0.7873199,-0.7776624
"Egypt, Arab Rep.",EGY,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.482093799999999,-0.493349,-0.5323164,-0.764836299999999,-0.644012799999999,-0.5216722,-0.440950399999999,-0.406895199999999,-0.405885499999999,-0.118641699999999,-0.234355899999999,-0.225102299999999,-0.1434309
"Egypt, Arab Rep.",EGY,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-1.0007352,-1.68884559999999,-1.58945659999999,-1.8070331,-1.5091298,-1.5178167,-1.5399732,-1.4711477,-1.26200959999999,-1.19692089999999,-1.1172787,-1.066781,-0.9542974
"Egypt, Arab Rep.",EGY,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.2849681,-0.51085,-0.5396816,-0.795294,-0.839702699999999,-0.8381446,-0.8445636,-0.774614199999999,-0.739756099999999,-0.749387999999999,-0.789880599999999,-0.8185251,-0.772813099999999
"Egypt, Arab Rep.",EGY,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-1.0903918,-1.0149758,-0.7796626,-1.0853614,-1.2061889,-1.27674619999999,-1.341413,-1.33211219999999,-1.5263923,-1.5713115,-1.587094,-1.65797359999999,-1.6315045
"Egypt, Arab Rep.",EGY,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.0846898,-0.2206717,-0.5120719,-0.738630799999999,-0.7425351,-0.7363711,-0.7670926,-0.7082554,-0.742675299999999,-0.7028437,-0.6355909,-0.5701379,-0.6685017
El Salvador,SLV,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.2559994,-0.168123,-0.412827599999999,-0.3454095,-0.4848632,-0.523622599999999,-0.5627985,-0.5282498,-0.579658,-0.5208324,-0.5107438,-0.5616664,-0.680151
El Salvador,SLV,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.207951499999999,-0.2858874,-0.2629505,-0.2285247,-0.1173206,-0.3051905,-0.324718499999999,-0.3512048,-0.3651057,-0.3446971,-0.1427333,-0.2484854,-0.387094
El Salvador,SLV,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.0373531,0.0229262,0.1962335,-0.1174817,-0.1004167,-0.1411131,-0.2511021,-0.3360373,-0.420064599999999,-0.2138062,-0.1497936,-0.222007099999999,-0.0998814
El Salvador,SLV,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.7999777,-0.6816525,-0.8105369,-0.681355199999999,-0.6097108,-0.7675683,-0.7459281,-0.8610369,-0.831723099999999,-0.7489712,-0.6910565,-0.83512,-0.9646984
El Salvador,SLV,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.032629,-0.0157832,-0.116027499999999,-0.0962094999999999,0.0477758,-0.0514586999999999,-0.0424607,-0.0652348,-0.129725199999999,-0.0355093,-0.093384,-0.334136999999999,-0.577896899999999
El Salvador,SLV,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.4860596,0.4552317,0.2304693,0.2347388,0.1904279,0.1043314,-0.0119876,-0.063322,-0.0241538,-0.0559227999999999,-0.0750467,-0.2893204,-0.3858311
Equatorial Guinea,GNQ,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-1.2609948,-1.261717,-1.26321779999999,-1.30996279999999,-1.58996809999999,-1.5888102,-1.6329041,-1.63363519999999,-1.5191557,-1.5178173,-1.51748099999999,-1.51813589999999,-1.5183607
Equatorial Guinea,GNQ,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.3172768,-1.3209115,-1.3207353,-1.35304729999999,-0.977450199999999,-0.997541799999999,-0.973975199999999,-1.0052134,-0.984674699999999,-1.009579,-1.06237919999999,-1.041591,-1.17575719999999
Equatorial Guinea,GNQ,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.1280299,-0.0605353999999999,-0.0777002,-0.1980612,-0.5596512,-0.5106021,-0.404997699999999,-0.3950453,-0.3808707,-0.3400881,-0.380621,-0.3214725,-0.3481526
Equatorial Guinea,GNQ,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.2288899,-1.226947,-1.2725022,-1.4111595,-1.48349469999999,-1.52240929999999,-1.5650886,-1.5657288,-1.6273258,-1.58846,-1.52793729999999,-1.528819,-1.4839685
Equatorial Guinea,GNQ,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-1.7646289,-1.759199,-1.7678557,-1.79428829999999,-1.75267969999999,-1.7571359,-1.70734529999999,-1.69954079999999,-1.7287651,-1.707428,-1.7200521,-1.7265335,-1.73885699999999
Equatorial Guinea,GNQ,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.59766189999999,-1.57908989999999,-1.6259788,-1.6351215,-1.5390838,-1.5095134,-1.398269,-1.3973309,-1.4958505,-1.443702,-1.4963872,-1.4969104,-1.2793839
Eritrea,ERI,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.720041399999999,-0.7517438,-0.872825699999999,-0.9908114,-1.124763,-1.3519275,-1.35281649999999,-1.320663,-1.4338129,-1.4238042,-1.3612091,-1.36851339999999,-1.3644356
Eritrea,ERI,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-1.1909988,-1.2937716,-1.3263806,-1.3919184,-1.2490594,-1.2742181,-1.2669749,-1.2739169,-1.42377589999999,-1.4628029,-1.3975653,-1.394653,-1.34348739999999
Eritrea,ERI,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.8910469,-0.8949954,-0.9125405,-0.983509699999999,-0.651784799999999,-0.7893504,-0.7487988,-0.834184199999999,-0.9260353,-0.9764301,-1.0705711,-1.02707899999999,-1.0696541
Eritrea,ERI,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-1.5184043,-1.5167327,-1.51498929999999,-1.570103,-1.676812,-1.6533883,-1.6534478,-1.633707,-1.6817801,-1.6886873,-1.6238593,-1.6516587,-1.7694664
Eritrea,ERI,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-2.2680878,-2.2744375,-2.361104,-2.3429253,-2.31982369999999,-2.31266839999999,-2.2514852,-2.256531,-2.1458016,-2.1503856,-2.13194839999999,-2.1460385,-2.1228333
Eritrea,ERI,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-1.8738187,-1.87367889999999,-1.8952942,-1.9571541,-1.9053624,-1.8843157,-1.92438579999999,-1.9095327,-1.9132827,-1.9646637,-1.95704219999999,-1.98880149999999,-1.9894957
Estonia,EST,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.9912376,1.1623156,1.1139136,1.173543,1.2696404,1.2999987,1.2763152,1.280741,1.4976464,1.52358,1.5899428,1.5368104,1.5957125
Estonia,EST,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.0389597,1.0559372,1.0577763,1.0627505,1.1638114,1.0344114,1.0636815,1.0682358,1.2651627,1.1953645,1.3201957,1.3707206,1.3587321
Estonia,EST,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.7732081,0.7183725,0.704313,0.8630858,1.024732,0.8918499,0.8731492,0.8425161,0.7988248,0.8235862,0.9178902,0.8879044,0.8742633
Estonia,EST,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.0862504,1.1574635,1.1538371,1.1910277,1.3434077,1.3613873,1.3740735,1.4064495,1.3621544,1.5061563,1.4988678,1.4888413,1.5220957
Estonia,EST,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,1.1185454,1.193398,1.1530285,1.1434192,1.2176114,1.2588335,1.2674888,1.29647,1.2712932,1.4094654,1.4142436,1.4062889,1.4173259
Estonia,EST,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.4148898,1.4413017,1.458717,1.46505,1.5190269,1.5695561,1.6068172,1.5192028,1.431181,1.5431575,1.4919949,1.5595497,1.5410127
Eswatini,SWZ,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.0920035999999999,-0.132006899999999,-0.111456099999999,-0.134462,-0.2843032,-0.2787246,-0.2738615,-0.0881199,-0.272451599999999,-0.2969784,-0.3014253,-0.5806756,-0.6085804
Eswatini,SWZ,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.255726499999999,-0.3542781,-0.1872129,-0.207609699999999,-0.2740835,-0.2900182,-0.248355699999999,-0.2875028,-0.4508541,-0.4962233,-0.6235547,-0.723303399999999,-0.6320655
Eswatini,SWZ,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.0016446,-0.539824699999999,-0.5257872,-0.547354999999999,-0.3976089,-0.4462561,-0.4484062,-0.380332699999999,-0.5468116,-0.3182636,-0.1948628,-0.428643699999999,-0.400835
Eswatini,SWZ,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.601492599999999,-0.6936422,-0.6112614,-0.6068486,-0.5813088,-0.537880399999999,-0.5377407,-0.4682555,-0.46541,-0.5571124,-0.6595902,-0.6977002,-0.726965099999999
Eswatini,SWZ,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-1.2327546,-1.2315025,-1.2510617,-1.21542249999999,-1.2606556,-1.2650606,-1.32648949999999,-1.3337719,-1.32322949999999,-1.2554067,-1.26470629999999,-1.30526869999999,-1.31343679999999
Eswatini,SWZ,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.402933899999999,-0.445625799999999,-0.4144504,-0.293597999999999,-0.380591399999999,-0.3859781,-0.4170142,-0.3867846,-0.5010658,-0.5229659,-0.524157499999999,-0.5237379,-0.621976499999999
Ethiopia,ETH,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.6997533,-0.6055573,-0.6106685,-0.5672534,-0.5429668,-0.5196265,-0.435890499999999,-0.5649481,-0.4565279,-0.4268519,-0.368558799999999,-0.4003096,-0.406565399999999
Ethiopia,ETH,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.4772744,-0.5169232,-0.4212532,-0.5207719,-0.451422999999999,-0.5298526,-0.4771006,-0.5281279,-0.5328814,-0.5253376,-0.551689499999999,-0.650462099999999,-0.7000773
Ethiopia,ETH,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-1.5760665,-1.5281949,-1.613535,-1.3952471,-1.1765231,-1.26354339999999,-1.43965759999999,-1.5195725,-1.2054246,-1.1789771,-1.5934093,-2.0139565,-1.8659545
Ethiopia,ETH,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.8369645,-0.847511,-0.7490211,-0.8458441,-0.7533654,-0.805187299999999,-0.798565,-0.782502799999999,-0.7938799,-0.7767788,-0.8139468,-0.9484534,-0.9181925
Ethiopia,ETH,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-1.2490008,-1.2689659,-1.2547209,-1.3228999,-1.3018621,-1.3145088,-1.3385295,-1.369723,-1.1704682,-1.01667779999999,-1.0380249,-1.0719325,-1.1043087
Ethiopia,ETH,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.7207448,-0.861597699999999,-0.917400999999999,-1.06822369999999,-0.9043825,-0.902880599999999,-0.9613611,-0.898545399999999,-0.846342199999999,-0.828078099999999,-0.8158694,-0.7684521,-0.7815691
Fiji,FJI,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.1720755,0.0901135,0.0857756,0.0896913,0.3474414,0.3146995,0.3150779,0.344813,0.340503,0.6824056,0.5418111,0.4839702,0.4582725
Fiji,FJI,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.5441368,-0.5254383,-0.5785579,-0.578263699999999,-0.0992434,-0.101437199999999,-0.100674599999999,-0.100427,0.4324074,1.1141072,0.6553479,0.7309158,0.5025006
Fiji,FJI,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.177588399999999,-0.1217703,-0.1223286,-0.124034399999999,0.3275632,0.3263655,0.7205988,0.3819841,0.6984111,0.6881602,0.6004415,0.6663534,0.782553
Fiji,FJI,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.945171299999999,-0.8580439,-0.841065499999999,-0.8337905,-0.4315572,-0.283524799999999,-0.3532412,-0.2958768,-0.204869599999999,0.0630039999999999,0.1646154,0.1636161,0.2370994
Fiji,FJI,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-1.1410748,-1.0977742,-0.966952599999999,-0.841415799999999,-0.308363899999999,-0.2660296,-0.2015064,-0.2429692,-0.018233,0.0019276,0.0852339999999999,0.00329959999999999,0.0180241
Fiji,FJI,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.8730854,-0.7969782,-0.7927599,-0.7220821,-0.246157799999999,-0.239896299999999,-0.2026016,-0.2010525,-0.2004155,0.152716,-0.1526032,-0.0698337,-0.0999849
Finland,FIN,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,2.0755526,2.1357305,2.0890617,2.0358514,2.0450303,2.1750212,2.1900901,2.1795948,2.1834702,2.1845876,2.2354321,2.2264683,2.1894699
Finland,FIN,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,2.1469591,2.2380912,2.2730989,2.2328225,2.0675854,1.9234691,1.9380968,2.1101082,2.1598194,2.1491065,2.1354229,2.1560517,1.8972063
Finland,FIN,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,1.4608384,1.4052403,1.3727278,1.3332335,1.3181701,1.1347824,1.0609919,1.1388152,1.041505,0.9978349,1.1572607,1.1287431,1.0892287
Finland,FIN,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.9445504,1.9050247,1.9912164,1.9176965,2.0147036,2.0648276,2.0616811,2.0894522,2.051007,2.1086885,2.108953,2.0708538,1.9939363
Finland,FIN,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,1.6635712,1.6936311,1.8195476,1.7599456,1.7486535,1.8318798,1.8122181,1.7957995,1.8561275,1.8337714,1.9151339,1.913997,1.9074802
Finland,FIN,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.9607069,1.9132285,2.0005462,1.9418273,1.8789118,1.8686997,1.8147025,1.8324158,1.8525188,1.9937531,1.9717616,2.0110043,1.9092509
France,FRA,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,1.3817944,1.503435,1.4686276,1.3296179,1.311456,1.2963551,1.3423858,1.3564923,1.4123369,1.3620502,1.2939757,1.422803,1.3856444
France,FRA,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.4409639,1.4686756,1.5129077,1.4742784,1.4539502,1.4592807,1.4200425,1.4018117,1.5186813,1.4821333,1.4906558,1.5363267,1.4637769
France,FRA,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.7401354,0.5880869,0.6152427,0.4916417,0.3877863,0.1735665,-0.0415329,0.229972,0.1043516,0.2040672,0.1270887,0.1241525,0.0198376
France,FRA,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.2971705,1.1807407,1.2885997,1.2396775,1.2630022,1.2424867,1.2562889,1.2449136,1.225462,1.1849149,1.1272001,1.0805521,1.0195192
France,FRA,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,1.3338995,1.2227445,1.3133921,1.2297224,1.2106791,1.2297173,1.1836318,1.162837,1.152628,1.1253167,1.1823864,1.1650934,1.1796995
France,FRA,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.2341536,1.108929,1.1365688,1.1440293,1.0322133,1.1137263,1.1025649,1.2328687,1.2678981,1.4571643,1.2588514,1.2843889,1.2688944
French Guiana,GUF,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,1.3273144,1.3263165,1.3242427,1.3244003,1.1903933,1.1920406,1.193368,1.1924183,1.1940337,1.1962592,1.1968184,1.1957295,1.1953555
French Guiana,GUF,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.4825188,1.4816932,1.4819011,1.4821334,1.4915243,1.4897926,1.4903946,1.4905901,1.4916632,1.4927092,1.4897219,1.4914946,1.2859047
French Guiana,GUF,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.1316319,0.1267035,0.1261833,0.1245937,0.3173906,0.3161713,0.3131355,0.3135074,0.3161239,0.2573287,0.3817679,0.3800755,0.5424152
French Guiana,GUF,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.111859,1.1163724,1.1146528,1.1108093,0.9367512,1.220061,1.2203431,1.1468365,1.1475174,1.0770308,1.0777827,1.0751185,0.9446594
French Guiana,GUF,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,0.8060669,0.808344,0.8064457,0.80365,0.8066594,0.807422,0.8064721,0.8056462,0.9708795,0.9702299,0.9693136,0.9629543,0.9608656
French Guiana,GUF,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.2931055,1.2935969,1.2882272,1.2874313,1.3669714,1.3720395,1.3732246,1.3744785,1.3749941,1.3763918,1.1571758,1.1562185,1.059642
French Polynesia,PYF,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,..,..,..,..,..,..,..,..,..,..,..,-0.2035976,-0.2079857
French Polynesia,PYF,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,..,..,..,..,..,..,..,..,..,0.9033343,0.9517964,1.0386429,1.0479309
French Polynesia,PYF,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,..,..,..,..,..,..,..,..,..,0.8978004,0.952574,1.0299512,1.0202576
French Polynesia,PYF,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,..,..,..,..,..,..,..,..,..,0.4985194,0.4862757,0.8876558,0.8832697
French Polynesia,PYF,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.790127399999999,-0.7302265,-0.6847821,-0.6819546,-0.830800499999999,-0.741064899999999,-0.689372299999999,-0.870111499999999,-0.820118999999999,-0.8194499,-0.8043948,-0.8653289,-1.0035399
Gabon,GAB,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.581348099999999,-0.7953663,-0.9553429,-0.8356498,-0.6813684,-0.702388999999999,-0.6634804,-0.8272048,-0.779531299999999,-0.7880906,-0.8134549,-0.588664699999999,-0.5943568
Gabon,GAB,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.000929999999999999,-0.0247919,0.0644217,-0.0012508,-0.0865664999999999,-0.1148078,-0.534579199999999,-0.4524644,-0.393451,-0.2805716,-0.2194997,-0.28203,-0.1324826
Gabon,GAB,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.6043955,-0.518889199999999,-0.469124999999999,-0.6486187,-0.6161267,-0.6346841,-0.551562099999999,-0.638817,-0.7730817,-0.865841899999999,-0.9315253,-0.9165415,-1.0937103
Gabon,GAB,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.8611472,-0.8986902,-0.8329362,-0.873231499999999,-0.8845052,-0.888459999999999,-0.922775399999999,-0.984201799999999,-0.920816099999999,-0.918410699999999,-0.9268989,-0.952399799999999,-1.06249099999999
Gabon,GAB,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.411489899999999,-0.5188594,-0.5270081,-0.6584268,-0.6875047,-0.6567197,-0.6099754,-0.622216,-0.756495599999999,-0.8766721,-0.8995732,-0.832492799999999,-0.760076299999999
"Gambia, The",GMB,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,-0.696732999999999,-0.6556196,-0.7701443,-0.8714738,-0.891646899999999,-0.9231417,-0.9137354,-0.503196099999999,-0.417942,-0.3416671,-0.222816799999999,-0.3139401,-0.3002052
"Gambia, The",GMB,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,-0.638967,-0.6268448,-0.5767663,-0.6098694,-0.5410093,-0.6335683,-0.6110704,-0.522074599999999,-0.5023406,-0.5361521,-0.5874216,-0.5131901,-0.502495799999999
"Gambia, The",GMB,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.0735716999999999,-0.0174454,-0.221411399999999,-0.2420331,-0.3503537,-0.210501599999999,-0.446274,-0.196953699999999,-0.115459499999999,0.0678807,0.1363877,0.0231959,0.1344853
"Gambia, The",GMB,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.6685595,-0.6923652,-0.7332373,-0.8035133,-0.8943356,-0.9141184,-0.964988099999999,-0.5615844,-0.4590143,-0.443056699999999,-0.336829999999999,-0.3721489,-0.3639747
"Gambia, The",GMB,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-1.08244759999999,-1.1982281,-1.2368014,-1.2195775,-1.2094307,-1.3095822,-1.2057754,-0.654595399999999,-0.291369999999999,-0.3337986,-0.2585693,-0.201333999999999,-0.210048799999999
"Gambia, The",GMB,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,-0.539204799999999,-0.5046122,-0.4463311,-0.62969,-0.617325599999999,-0.6927682,-0.636904599999999,-0.560059499999999,-0.7118009,-0.6967552,-0.70407,-0.754535499999999,-0.673555
Georgia,GEO,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.2516678,0.317603,0.5201487,0.5383892,0.8080156,0.7754032,0.799381,0.8616872,0.8416678,0.8436252,0.8203237,0.7226795,0.6512819
Georgia,GEO,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,0.2118458,0.5431231,0.6137741,0.5511037,0.5296758,0.4698911,0.5977322,0.6334817,0.5020219,0.511363,0.3081567,0.4515433,0.4424252
Georgia,GEO,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,-0.5609883,-0.622573199999999,-0.5006273,-0.225994399999999,-0.0248029,-0.090598,-0.0614684,-0.1125587,-0.0948569,-0.134771,-0.1271941,-0.2017684,-0.100034699999999
Georgia,GEO,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,-0.1152913,-0.0187223,0.1864406,0.1218199,0.3527978,0.3405598,0.3711937,0.2231623,0.2663887,0.2144371,0.2567958,0.2251347,0.18182
Georgia,GEO,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,-0.0429631,-0.037764,-0.0325473,0.0696,0.2364329,0.257919,0.2793397,0.1845367,0.1902669,0.1539206,0.0930661,0.0300981,-0.020937
Georgia,GEO,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,0.64397,0.715806,0.6933446,0.7283063,0.819501,0.8099349,0.9448319,0.9415641,0.8011622,0.8781482,0.8062149,0.8431074,0.7730594
Germany,DEU,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,1.6517124,1.6649059,1.6570716,1.6261055,1.7082916,1.7233648,1.763112,1.8222612,1.9178103,1.8768449,1.8713077,1.8243293,1.8224098
Germany,DEU,Government Effectiveness - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_GE.EST,1.538577,1.645879,1.7583687,1.8105078,1.9655186,1.9623466,1.9057837,1.8901031,1.8019092,1.8881241,1.7812546,1.8265941,1.7792628
Germany,DEU,Political Stability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_PV.EST,0.9300893,0.895856,0.9668035,0.9567087,1.067265,0.8311441,0.7945337,0.7022243,0.8239013,0.7271723,0.6840532,0.6603045,0.5284799
Germany,DEU,Rule of Law - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RL.EST,1.6169218,1.5919362,1.6179786,1.6271661,1.7365653,1.739872,1.6848367,1.7028849,1.715527,1.7076622,1.6271231,1.6349496,1.5810518
Germany,DEU,Voice and Accountability - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_VA.EST,1.5107482,1.518923,1.5272685,1.528676,1.5532686,1.5917252,1.5145689,1.5233606,1.5425213,1.5336755,1.6004463,1.5769284,1.5586754
Germany,DEU,Regulatory Quality - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_RQ.EST,1.4217684,1.472517,1.5033775,1.4776207,1.5568299,1.6412186,1.6895096,1.6946666,1.6795515,1.6651379,1.5622145,1.6129105,1.5636199
Ghana,GHA,Control of Corruption - Governance estimate (approx. -2.5 to +2.5),GOV_WGI_CC.EST,0.0661022,0.0550802,-0.0180774,-0.0209075,-0.1952286,-0.2762732,-0.246555599999999,-0.2759026,-0.140224799999999,-0.0994456,-0.0922532,-0.1554389,-0.0967234999999999
