STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,PATENT_AUTHORITIES,Patent authorities,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,DATE_TYPE,Reference date type,REF_AREA,Reference area,PARTNER_AREA,Counterpart area,AGENT_ROLE,Agent role,COOPERATION_TYPE,Cooperation type,WIPO,World Intellectual Property Organization domains,OECD_TECHNOLOGY_PATENT,Selected OECD technology domains,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,DECIMALS,Decimals,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CYM,Cayman Islands,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,2.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,USA,United States,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,2504.0562,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,MYS,Malaysia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,2.825,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,FIN,Finland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,55.5667,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,HKG,Hong Kong (China),_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,12.9667,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CZE,Czechia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,3.1666999,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,IND,India,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,173.9567,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CHE,Switzerland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,75.8834,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CHN,China (People’s Republic of),_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,811.58752,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SAU,Saudi Arabia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,13.0556,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,DNK,Denmark,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,21.3333,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,KEN,Kenya,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,0.28569999,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ROU,Romania,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,15.0333,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SVN,Slovenia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,2.75,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,POL,Poland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,9.1332998,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,GBR,United Kingdom,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,296.1427,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ARG,Argentina,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,1.6762,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,IRL,Ireland,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,37.980999,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,RUS,Russia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,25.75,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CRI,Costa Rica,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,1.3333,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,GRC,Greece,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,1.25,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ESP,Spain,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,34.0452,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CHL,Chile,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,1.0833,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,TUR,Türkiye,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,8.9167004,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,AUS,Australia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,40.0952,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,EU27_2020,European Union (27 countries from 01/02/2020),_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,1408.7043,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ZAF,South Africa,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,5.3333001,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ISR,Israel,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,122.9971,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,BLR,Belarus,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,0.61669999,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ARE,United Arab Emirates,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,6,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,NLD,Netherlands,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,230.39169,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SGP,Singapore,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,19.6833,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SVK,Slovak Republic,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,1.25,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,BRA,Brazil,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,9.7154999,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,PHL,Philippines,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,0.28569999,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,PRT,Portugal,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,8.0166998,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,W,World,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,6876,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,SWE,Sweden,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,96.833298,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,AUT,Austria,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,36.583302,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,TWN,Chinese Taipei,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,45.833302,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,DEU,Germany,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,494.42889,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,HUN,Hungary,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,11.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,NOR,Norway,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,2.9000001,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,BEL,Belgium,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,50.620602,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CYP,Cyprus,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,1.25,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ITA,Italy,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,46.516701,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,OECD,OECD,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,5716.1035,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,KOR,Korea,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,369.8833,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CAN,Canada,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,134.4817,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,JPN,Japan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,761.65948,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,EGY,Egypt,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,0.071400002,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,EST,Estonia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2018,,5.6666999,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,NZL,New Zealand,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,7.5,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,EST,Estonia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,7,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,JPN,Japan,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,741.66901,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CAN,Canada,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,117.4111,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,KOR,Korea,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,509.59879,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,OECD,OECD,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,6642.5063,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,ITA,Italy,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,46.3214,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,CYP,Cyprus,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,0.16670001,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,TUN,Tunisia,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,0.25,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,BEL,Belgium,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,36.429199,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,NOR,Norway,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,17.8095,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,MLT,Malta,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,3.1429,,A,Normal value,1,One,0,Units
DATAFLOW,OECD.STI.PIE:DSD_PATENTS@DF_PATENTS_OECDSPECIFIC(1.0),Patents in OECD selected technologies,I,6F0,European Patent Office,A,Annual,AP,Patent applications,PATN,Patents,PRIORITY,Priority date,HUN,Hungary,_Z,Not applicable,INVENTOR,Inventor,_Z,Not applicable,_Z,Not applicable,AI,Technologies related to artificial intelligence,2019,,10.6905,,A,Normal value,1,One,0,Units
