cpc1,isic_rev3_1,probability_weight
"A","A",.0292625
"A","D",.9209746
"A","Other",.0497629
"B","D",.9561616
"B","E",.0438385
"C","D",.8218762
"C","E",.1781238
"D","D",1
"E","C",.0304221
"E","D",.5541409
"E","E",.3180471
"E","F",.0973899
"F","D",.863333
"F","E",.136667
"G","D",.7719101
"G","Other",.2280898
"H","D",.8108255
"H","F",.1406169
"H","Other",.0485576
"Y","D",.875843
"Y","E",.124157
