cpc4,isic_rev3_4,probability_weight
"B67B","2930",.2503256
"B67C","1552",.0931531
"B67C","1553",.5080495
"B67C","2520",.0238028
"B67C","2911",.0214339
"B67C","2915",.1058375
"B67C","2925",.2477231
"B67D","1542",.0722187
"B67D","1552",.0385402
"B67D","1553",.7002656
"B67D","1554",.0704635
"B67D","2320",.0297324
"B67D","4100",.0887797
"B68B","1810",.0234761
"B68B","1912",.9765239
"B68C","1721",.449471
"B68C","1730",.0828844
"B68C","1810",.0581427
"B68C","1912",.1060701
"B68C","2519",.0336473
"B68C","9219",.2697845
"B68F","2429",.1087446
"B68F","2520",.0285479
"B68F","2891",.0885489
"B68F","3410",.0288125
"B68F","3691",.7453461
"B68G","1730",.2172446
"B68G","3610",.7827554
"B81B","2429",.0240693
"B81B","2610",.063804
"B81B","2891",.0736306
"B81B","3210",.0688168
"B81B","3230",.363653
"B81B","3320",.0305764
"B81B","4510",.3754499
"B81C","2411",.0510806
"B81C","2413",.045033
"B81C","2429",.0542906
"B81C","2610",.1215034
"B81C","2891",.1229136
"B81C","3210",.0676692
"B81C","3230",.037994
"B81C","4510",.4995155
"B82B","2411",.2074316
"B82B","2413",.0349587
"B82B","2891",.0348755
"B82B","3312",.376368
"B82B","3320",.319283
"B82B","4100",.0270832
"B82Y","2411",.1654219
"B82Y","2413",.1175819
"B82Y","2423",.0235433
"B82Y","2891",.0795598
"B82Y","2892",.0219333
"B82Y","3210",.043577
"B82Y","3311",.0275541
"B82Y","3312",.1525331
"B82Y","3320",.3682956
"C01B","2411",.19147
"C01B","2412",.2294398
"C01B","2891",.0293969
"C01B","2914",.0283465
"C01B","4020",.0651923
"C01B","4030",.2447827
"C01B","4100",.2113718
"C01C","2412",1
"C01D","1513",.0229583
"C01D","1554",.5738345
"C01D","2411",.1905104
"C01D","2412",.0807624
"C01D","4100",.1319344
"C01F","1513",.2197843
"C01F","1554",.1899148
"C01F","2330",.0477282
"C01F","2411",.1872143
"C01F","2412",.1444637
"C01F","2891",.0384692
"C01F","4100",.1724255
"C01G","2330",.8172256
"C01G","2411",.0490694
"C01G","2412",.0546049
"C01G","2891",.0397411
"C01G","4100",.039359
"C01P","1541",.0330746
"C01P","2330",.0787805
"C01P","2411",.2807799
"C01P","2412",.1174451
"C01P","2413",.0603194
"C01P","2891",.109834
"C01P","2892",.0682691
"C01P","3140",.0626333
"C01P","4100",.1888642
"C02F","4100",.9334589
"C02F","9000",.0665411
"C03B","2610",.8940535
"C03B","2914",.1059465
"C03C","2411",.0225997
"C03C","2610",.9774003
"C04B","2692",.0332007
"C04B","2693",.3147431
"C04B","2694",.5624259
"C04B","2695",.0896303
"C05B","2412",1
"C05C","2412",1
"C05D","2412",.9286761
"C05D","4100",.0713239
"C05F","1030",.1212354
"C05F","1421",.020711
"C05F","2412",.8580536
"C05G","2412",.9695467
"C05G","4100",.0304533
"C06B","2411",.0256683
"C06B","2413",.0280624
"C06B","2429",.9462693
"C06C","2429",1
"C06D","2411",.1942774
"C06D","2412",.0426223
"C06D","2413",.0248364
"C06D","2429",.2026514
"C06D","2919",.5356124
"C06F","2320",.9151742
"C06F","2413",.0251276
"C06F","2429",.0596982
"C07B","2411",.6703273
"C07B","2412",.0250835
"C07B","2423",.2524763
"C07B","4100",.0521129
"C07C","2320",.0766589
"C07C","2411",.5508064
"C07C","2412",.0997555
"C07C","2413",.0724641
"C07C","2423",.0890172
"C07C","4100",.111298
"C07D","2411",.0810612
"C07D","2423",.9189388
"C07F","2411",.5925325
"C07F","2412",.1278706
"C07F","2413",.0638244
"C07F","2421",.0228532
"C07F","2423",.1559617
"C07F","4100",.0369578
"C07G","1410",.1229069
"C07G","1511",.0363802
"C07G","1532",.0235678
"C07G","2411",.3014082
"C07G","2413",.0351412
"C07G","2423",.1206781
"C07G","2424",.0470167
"C07G","2699",.0755942
"C07G","4100",.2373067
"C07H","1532",.0323648
"C07H","1542",.5203124
"C07H","2411",.0516753
"C07H","2412",.0317021
"C07H","2423",.3639454
"C07J","2411",.1065241
"C07J","2423",.8934759
"C07K","1549",.0644219
"C07K","2423",.9355781
"C08B","1531",.0552879
"C08B","1532",.7384366
"C08B","2411",.0483247
"C08B","2413",.1183362
"C08B","4100",.0396146
"C08C","0111",.0219343
"C08C","2411",.1450032
"C08C","2413",.7518027
"C08C","2511",.0480888
"C08C","2519",.0331709
"C08F","2411",.0372222
"C08F","2413",.9404246
"C08F","4100",.0223531
"C08G","2411",.1251836
"C08G","2413",.8366694
"C08G","4100",.0381469
"C08H","1422",.0201986
"C08H","1531",.0373943
"C08H","1532",.0517337
"C08H","1542",.0587674
"C08H","2411",.4356874
"C08H","2412",.0276747
"C08H","2413",.151797
"C08H","2429",.0296335
"C08H","4100",.1871134
"C08J","2411",.0436099
"C08J","2413",.8887568
"C08J","4100",.0676334
"C08K","2411",.106396
"C08K","2413",.8689837
"C08K","2610",.0246203
"C08L","2413",.962235
"C08L","2699",.037765
"C09B","1513",.0377397
"C09B","1712",.0749649
"C09B","1730",.0240408
"C09B","1810",.047992
"C09B","1911",.3207721
"C09B","2101",.054142
"C09B","2411",.2315881
"C09B","2413",.1626149
"C09B","2430",.0461454
"C09C","1541",.0254641
"C09C","2101",.0774201
"C09C","2411",.1261267
"C09C","2412",.0597651
"C09C","2413",.1684927
"C09C","2422",.0471671
"C09C","2693",.0546781
"C09C","2891",.0314429
"C09C","2892",.3365607
"C09C","2914",.0399448
"C09C","3691",.0329377
"C09D","2411",.0656378
"C09D","2413",.4478923
"C09D","2422",.4247981
"C09D","2892",.0616717
"C09F","1514",.037353
"C09F","2023",.0773998
"C09F","2101",.0858506
"C09F","2411",.1011441
"C09F","2422",.2688681
"C09F","2424",.336775
"C09F","2429",.0435001
"C09F","2892",.0491092
"C09G","2411",.6359546
"C09G","2412",.0250939
"C09G","2413",.3164146
"C09G","4510",.0225369
"C09H","1511",.0620294
"C09H","1513",.0520892
"C09H","1541",.040083
"C09H","2101",.0315031
"C09H","2411",.0540905
"C09H","2412",.0274848
"C09H","2429",.7107903
"C09H","3220",.0219297
"C09J","2413",.1749299
"C09J","2429",.8250701
"C09K","1541",.0330982
"C09K","2411",.3292997
"C09K","2412",.0433815
"C09K","2413",.442657
"C09K","2693",.028012
"C09K","2694",.0948067
"C09K","3210",.0287448
"C10B","2310",1
"C10C","2310",.0933132
"C10C","2699",.9066867
"C10F","1020",.8927898
"C10F","4030",.1072101
"C10G","1110",.0582039
"C10G","1429",.0590244
"C10G","2310",.2960412
"C10G","2320",.5304854
"C10G","4030",.0562451
"C10H","2695",.1894705
"C10H","2911",.4086208
"C10H","3410",.4019087
"C10J","1010",.0592608
"C10J","2310",.3339994
"C10J","2411",.0284254
"C10J","2914",.1174094
"C10J","2919",.0575449
"C10J","4020",.087788
"C10J","4030",.3155721
"C10K","1010",.0587514
"C10K","2310",.4199437
"C10K","2411",.061484
"C10K","2412",.078727
"C10K","2914",.0485575
"C10K","2919",.0382466
"C10K","4020",.0824854
"C10K","4030",.2118043
"C10L","1010",.0221646
"C10L","2310",.042779
"C10L","2320",.8194408
"C10L","2411",.0527307
"C10L","2413",.0242146
"C10L","4020",.0386702
"C10M","2320",.0649279
"C10M","2411",.3360386
"C10M","2412",.1234928
"C10M","2413",.2103191
"C10M","2424",.2241511
"C10M","4100",.0410705
"C10N","2320",.0873976
"C10N","2411",.3086329
"C10N","2412",.1137108
"C10N","2413",.2097659
"C10N","2424",.2804928
"C11B","1514",.6250452
"C11B","1531",.0857115
"C11B","2424",.2892433
"C11C","1514",.9233056
"C11C","2320",.0457492
"C11C","2411",.0309452
"C11D","2424",1
"C12C","1549",.0607168
"C12C","1553",.9392832
"C12F","0111",.0386838
"C12F","1410",.0389175
"C12F","1531",.0256495
"C12F","1542",.0579455
"C12F","1549",.075588
"C12F","1552",.6088334
"C12F","1553",.1183708
"C12F","4100",.0360115
"C12G","1549",.040192
"C12G","1552",.9276921
"C12G","1553",.0321159
"C12H","1552",.520327
"C12H","1553",.4796729
"C12J","1549",1
"C12L","1552",1
"C12M","0140",.0799871
"C12M","1549",.0571441
"C12M","2411",.0653857
"C12M","2519",.0297938
"C12M","2520",.0869402
"C12M","2912",.0282199
"C12M","2919",.0275089
"C12M","4030",.0941257
"C12M","4100",.5308945
"C12N","1513",.0326064
"C12N","1531",.1152812
"C12N","1532",.0976476
"C12N","1542",.0688144
"C12N","1549",.3625058
"C12N","2421",.0399143
"C12N","2423",.2832302
"C12P","1532",.3271786
"C12P","1542",.2191982
"C12P","1549",.3371077
"C12P","2411",.0669996
"C12P","2423",.0495158
"C12Q","1511",.0419496
"C12Q","1531",.0495222
"C12Q","1532",.3818034
"C12Q","1549",.1008586
"C12Q","2411",.1011297
"C12Q","2412",.0801034
"C12Q","2423",.244633
"C12R","1513",.0269785
"C12R","1520",.0661634
"C12R","1531",.0701543
"C12R","1532",.0861453
"C12R","1542",.0448574
"C12R","1549",.4035518
"C12R","2411",.0282927
"C12R","2421",.0357999
"C12R","2423",.2380566
"C12Y","1513",.0361992
"C12Y","1520",.1308154
"C12Y","1531",.1833978
"C12Y","1532",.2861466
"C12Y","1542",.0984864
"C12Y","1549",.1423469
"C12Y","2101",.024425
"C12Y","2423",.0981827
"C13B","0111",.0461247
"C13B","1542",.9538754
"C13K","1532",.5621333
"C13K","1542",.4378667
"C14B","1730",.0257452
"C14B","1810",.2123346
"C14B","1911",.378494
"C14B","1920",.0236132
"C14B","2915",.2229685
"C14B","3692",.1368444
"C14C","1551",.0037802
"C14C","1911",.9255035
"C14C","2411",.0348389
"C14C","2413",.0358774
"C21B","2710",.4947083
"C21B","2914",.5052916
"C21C","2710",.5602934
"C21C","2731",.1117989
"C21C","2914",.166729
"C21C","2923",.1611786
"C21D","2710",.8885744
"C21D","2731",.0580153
"C21D","2914",.0534103
"C22B","1200",.0239294
"C22B","1320",.1821599
"C22B","2710",.1592551
"C22B","2720",.4436593
"C22B","2891",.0407695
"C22B","2914",.121656
"C22B","3691",.0285707
"C22C","2710",.8721026
"C22C","2720",.0572468
"C22C","2731",.0706505
"C22F","2710",.0904782
"C22F","2720",.3492315
"C22F","2732",.4460814
"C22F","2891",.0371315
"C22F","2914",.0770773
"C23C","2411",.0856992
"C23C","2412",.0295781
"C23C","2693",.0235204
"C23C","2710",.1475788
"C23C","2720",.2772625
"C23C","2891",.0441047
"C23C","2892",.3177598
"C23C","3691",.0744964
"C23D","2422",.9105253
"C23D","2710",.0544894
"C23D","2892",.0349853
"C23F","2411",.1821679
"C23F","2412",.0844293
"C23F","2413",.0267206
"C23F","2695",.0358098
"C23F","2710",.2213646
"C23F","2720",.3616191
"C23F","2891",.0366166
"C23F","2892",.051272
"C23G","2411",.1418052
"C23G","2412",.1112787
"C23G","2710",.5579241
"C23G","2720",.1889921
"C25B","2411",.2764356
"C25B","2720",.4828551
"C25B","2891",.0608245
"C25B","2892",.1272624
"C25B","3691",.0526224
"C25C","2710",.0678343
"C25C","2720",.8853527
"C25C","2891",.046813
"C25D","2411",.0306708
"C25D","2710",.0728394
"C25D","2720",.4008355
"C25D","2891",.0325131
"C25D","2892",.4631411
"C25F","2222",.3083169
"C25F","2411",.0734143
"C25F","2412",.0449743
"C25F","2710",.2258613
"C25F","2720",.2556793
"C25F","2891",.0283869
"C25F","2892",.0633671
"C30B","2411",.0834728
"C30B","2914",.2615274
"C30B","3691",.6549998
"C40B","2411",.7093155
"C40B","2413",.0441576
"C40B","2423",.2115609
"C40B","3000",.0349659
"D01B","1711",.0311695
"D01B","1730",.1617789
"D01B","2023",.2757951
"D01B","2893",.3334405
"D01B","2915",.1978158
"D01C","1721",.1069304
"D01C","1730",.3037568
"D01C","1810",.2622436
"D01C","2411",.1722973
"D01C","2413",.0241436
"D01C","2424",.0785161
"D01C","2915",.0209045
"D01C","9241",.0312076
"D01D","1711",.106443
"D01D","1722",.0353919
"D01D","1730",.12909
"D01D","2413",.3857585
"D01D","2430",.3433166
"D01F","1711",.0395127
"D01F","1712",.029173
"D01F","1722",.023281
"D01F","1730",.2192743
"D01F","2411",.0882624
"D01F","2413",.4659205
"D01F","2430",.1345761
"D01G","1711",.6548896
"D01G","1730",.3097593
"D01G","2915",.035351
"D01H","1711",.2711423
"D01H","1730",.0743545
"D01H","2926",.6545032
"D02G","1711",.9315271
"D02G","1730",.0353286
"D02G","2430",.0331442
"D02H","1711",.1721011
"D02H","1730",.4952722
"D02H","2915",.1493616
"D02H","2919",.0235893
"D02H","2926",.1596758
"D02J","1711",.3355774
"D02J","1730",.0275004
"D02J","2430",.6369222
"D03C","1730",.1681926
"D03C","1912",.4724038
"D03C","2893",.0730827
"D03C","2926",.286321
"D03D","1730",.800215
"D03D","2926",.199785
"D03J","1730",.3884903
"D03J","1912",.2662234
"D03J","2926",.3452863
"D04B","1730",.5237643
"D04B","2926",.4762357
"D04C","1711",.0557234
"D04C","1723",.1064388
"D04C","1729",.2518519
"D04C","1730",.4151531
"D04C","2913",.0946099
"D04C","2926",.0762229
"D04D","1711",.0375371
"D04D","1729",.3507734
"D04D","1730",.584465
"D04D","2101",.0272246
"D04G","1711",.1082255
"D04G","1722",.7660525
"D04G","1730",.0649411
"D04G","3691",.0607809
"D04H","1712",.0367513
"D04H","1729",.03589
"D04H","1730",.9273587
"D05B","1730",.9202803
"D05B","2893",.0797197
"D05C","1722",.3912947
"D05C","1730",.5244193
"D05C","2893",.084286
"D05D","1730",.9194466
"D05D","2893",.046848
"D05D","3699",.0337054
"D06B","1712",.5255377
"D06B","1723",.1335599
"D06B","1730",.3409024
"D06C","1712",.2172213
"D06C","1730",.7827787
"D06F","1712",.0294293
"D06F","1730",.028751
"D06F","2424",.0581989
"D06F","2813",.0409664
"D06F","2930",.8128564
"D06F","3610",.029798
"D06G","1721",.120692
"D06G","1722",.5523522
"D06G","1730",.1958017
"D06G","2424",.0212314
"D06G","3699",.1099228
"D06H","1721",.0258978
"D06H","1729",.0668191
"D06H","1730",.9072831
"D06J","1712",.8183603
"D06J","1730",.1816397
"D06L","1712",.6735607
"D06L","1730",.2666143
"D06L","2411",.0234876
"D06L","2424",.0363374
"D06M","1712",.0657437
"D06M","1722",.0283919
"D06M","1730",.7340033
"D06M","2411",.0286585
"D06M","2413",.0908006
"D06M","2430",.052402
"D06N","1722",.7229735
"D06N","1730",.1944355
"D06N","1810",.049388
"D06N","2413",.033203
"D06P","1712",.6495704
"D06P","1730",.1993547
"D06P","1911",.1510749
"D06Q","1712",.1075486
"D06Q","1729",.2137215
"D06Q","1730",.5830249
"D06Q","1810",.0448764
"D06Q","2429",.0508287
"D07B","1723",.1134
"D07B","2430",.6810051
"D07B","2511",.1827316
"D07B","2695",.0228633
"D10B","1730",1
"D21B","1544",.0508248
"D21B","2010",.28012
"D21B","2101",.6690552
"D21C","1544",.049983
"D21C","2101",.9172809
"D21C","2411",.0327361
"D21D","1544",.0463288
"D21D","2101",.9536712
"D21F","2101",.6008012
"D21F","2109",.0221599
"D21F","2929",.3770388
"D21G","2101",.7591885
"D21G","2929",.2408115
"D21H","2101",.9050592
"D21H","2109",.0648857
"D21H","2413",.030055
"D21J","2021",.0477143
"D21J","2101",.9522857
"E01B","2695",.0403282
"E01B","3520",.9596717
"E01C","2695",.1252132
"E01C","2699",.8747868
"E01D","2695",.7004766
"E01D","2710",.1151394
"E01D","3511",.1152406
"E01D","4520",.0691435
"E01F","2695",.742835
"E01F","2710",.168263
"E01F","3410",.0289313
"E01F","3520",.0264855
"E01F","4520",.0334852
"E01H","2710",.0215221
"E01H","2913",.0307787
"E01H","2915",.1181842
"E01H","2921",.4968714
"E01H","2924",.0692105
"E01H","3410",.0294484
"E01H","3420",.0385944
"E01H","3520",.0219771
"E01H","4100",.1734131
"E02B","2695",.1193644
"E02B","3511",.0902908
"E02B","3512",.0493992
"E02B","4100",.7409456
"E02C","2695",.0422627
"E02C","3511",.0875645
"E02C","3512",.7086743
"E02C","4100",.1614985
"E02D","2695",.6133605
"E02D","2924",.0686944
"E02D","4100",.0679283
"E02D","4510",.2500167
"E02F","2695",.0716562
"E02F","2921",.117455
"E02F","2924",.4514301
"E02F","4510",.3594587
"E03B","4100",1
"E03C","4030",.0257055
"E03C","4100",.9742945
"E03D","4100",1
"E03F","2695",.0966012
"E03F","4100",.8709951
"E03F","4510",.0324037
"E04B","2695",.9318221
"E04B","2710",.042337
"E04B","4520",.0258409
"E04C","2021",.0275759
"E04C","2022",.077767
"E04C","2694",.028633
"E04C","2695",.7804322
"E04C","2710",.0855918
"E04D","2021",.0238667
"E04D","2029",.0743231
"E04D","2429",.1221167
"E04D","2610",.0545739
"E04D","2693",.0240608
"E04D","2695",.360758
"E04D","2699",.2665801
"E04D","2710",.0322007
"E04D","2891",.04152
"E04F","2021",.0581239
"E04F","2022",.049835
"E04F","2029",.1458815
"E04F","2429",.0938909
"E04F","2694",.1720268
"E04F","2695",.4802418
"E04G","2695",.969931
"E04G","2710",.030069
"E04H","2695",.7474648
"E04H","2710",.0953439
"E04H","5510",.1571913
"E05B","2893",.1859242
"E05B","2913",.0679278
"E05B","2926",.0927981
"E05B","3410",.2600564
"E05B","3430",.3243479
"E05B","5510",.0249049
"E05B","5520",.0440408
"E05C","2695",.0401914
"E05C","2710",.0525127
"E05C","2811",.0346179
"E05C","2893",.1492383
"E05C","2913",.1494232
"E05C","2926",.1538374
"E05C","2930",.0279973
"E05C","3410",.0883675
"E05C","3420",.0411323
"E05C","3430",.1831703
"E05C","4540",.0266327
"E05C","5510",.0528792
"E05D","2610",.0876385
"E05D","2695",.0503446
"E05D","2710",.0271135
"E05D","2893",.0234363
"E05D","2913",.0690454
"E05D","2926",.0939063
"E05D","2930",.0526252
"E05D","3410",.1642927
"E05D","3420",.0808593
"E05D","3430",.2636978
"E05D","4540",.0416356
"E05D","5510",.0454048
"E05F","2610",.0862753
"E05F","2911",.0815132
"E05F","2913",.3790622
"E05F","2926",.0369326
"E05F","3313",.036381
"E05F","3410",.2379059
"E05F","3430",.1419299
"E05G","2429",.0588701
"E05G","2695",.23232
"E05G","2710",.1843251
"E05G","2720",.0260222
"E05G","2731",.1065783
"E05G","2732",.1828904
"E05G","5510",.2089938
"E05Y","2610",.0756824
"E05Y","2911",.0291429
"E05Y","2913",.3392477
"E05Y","2926",.0431562
"E05Y","2930",.0221775
"E05Y","3313",.0238092
"E05Y","3410",.1964071
"E05Y","3420",.0308338
"E05Y","3430",.1860404
"E05Y","4540",.0279553
"E05Y","5520",.0255475
"E06B","2029",.1553556
"E06B","2429",.0339338
"E06B","2520",.2066458
"E06B","2610",.3935512
"E06B","2695",.0597551
"E06B","2811",.0966938
"E06B","2913",.0307805
"E06B","4540",.0232842
"E06C","2422",.7761013
"E06C","2695",.0881071
"E06C","2710",.0522867
"E06C","2899",.0219034
"E06C","2913",.0271544
"E06C","2915",.0344471
"E21B","1120",.5403152
"E21B","2694",.1018268
"E21B","2911",.1446334
"E21B","2922",.0325385
"E21B","4020",.0227847
"E21B","4030",.0420564
"E21B","4100",.1158448
"E21C","2915",.0305448
"E21C","2924",.9694552
"E21D","2695",.255266
"E21D","2710",.0343508
"E21D","2915",.0772164
"E21D","2922",.0313197
"E21D","2924",.5058251
"E21D","4510",.0960219
"E21F","2915",.3743384
"E21F","2924",.4315605
"E21F","6023",.1941011
"F01B","2911",.9141712
"F01B","2913",.0858288
"F01C","2911",.7945073
"F01C","2912",.0454956
"F01C","2913",.1599971
"F01D","2911",.9256623
"F01D","4030",.0743377
"F01K","2813",.2011001
"F01K","2911",.147932
"F01K","4030",.6222602
"F01K","4100",.0287077
"F01L","2911",.4553727
"F01L","2913",.5446273
"F01M","2911",.7159038
"F01M","2913",.2840962
"F01N","2412",.2408733
"F01N","2693",.0567765
"F01N","2911",.4010734
"F01N","2912",.0221384
"F01N","2923",.1333738
"F01N","3410",.0695037
"F01N","3591",.0486331
"F01N","4100",.0276278
"F01P","2911",.3173687
"F01P","2913",.058114
"F01P","2919",.0297733
"F01P","3410",.0943216
"F01P","3430",.0447303
"F01P","3512",.0208443
"F01P","4100",.4348478
"F02B","2911",.7360745
"F02B","2913",.1527565
"F02B","3190",.0882299
"F02B","3591",.0229391
"F02C","2911",.8455344
"F02C","2912",.0255405
"F02C","3530",.0814659
"F02C","4030",.0474593
"F02D","2320",.0226638
"F02D","2911",.816996
"F02D","2912",.0516672
"F02D","2913",.0522104
"F02D","3190",.0333512
"F02D","3410",.0231114
"F02F","2731",.0258049
"F02F","2911",.8022507
"F02F","2913",.0607884
"F02F","2919",.0269657
"F02F","3190",.0501208
"F02F","4100",.0340696
"F02G","2911",.9046839
"F02G","2913",.0300211
"F02G","2919",.02888
"F02G","4030",.0364149
"F02K","2911",.3563538
"F02K","2919",.0405106
"F02K","3530",.6031356
"F02M","2911",.6629414
"F02M","2912",.3370586
"F02N","2913",.06621
"F02N","3190",.93379
"F02P","2911",.0432604
"F02P","3190",.9567395
"F03B","2911",.3830006
"F03B","4100",.6169994
"F03C","2911",.9621713
"F03C","2913",.0378287
"F03D","2911",.9770985
"F03D","2913",.0229015
"F03G","2911",.3141808
"F03G","2913",.0976436
"F03G","2919",.0293954
"F03G","4010",.0645369
"F03G","4030",.291708
"F03G","4100",.1901704
"F03G","6110",.0123648
"F03H","3190",.0541097
"F03H","3530",.9458902
"F04B","1120",.060788
"F04B","2911",.6986144
"F04B","2912",.2405976
"F04C","2911",.085203
"F04C","2912",.5725976
"F04C","2913",.3421994
"F04D","2911",.1705788
"F04D","2912",.6706161
"F04D","2913",.0244223
"F04D","2919",.0239565
"F04D","4100",.1104262
"F04F","1120",.0292295
"F04F","2411",.1184857
"F04F","2813",.0242143
"F04F","2911",.0569389
"F04F","2912",.2372095
"F04F","4030",.1473549
"F04F","4100",.3865672
"F05B","2911",.9305786
"F05B","4100",.0694214
"F05C","1920",.0249738
"F05C","2693",.0410544
"F05C","2710",.0745281
"F05C","2720",.0286268
"F05C","2731",.1501305
"F05C","2911",.6806865
"F05D","2911",.9262196
"F05D","3530",.0325452
"F05D","4030",.0412352
"F15B","2911",1
"F15C","2411",.1544614
"F15C","2429",.037505
"F15C","2519",.0292044
"F15C","2695",.0370911
"F15C","2911",.4250874
"F15C","2912",.0303948
"F15C","2919",.0332103
"F15C","4100",.2530456
"F15D","2520",.0317412
"F15D","2695",.0404292
"F15D","2811",.0276789
"F15D","2911",.0707794
"F15D","2912",.0263357
"F15D","2919",.0254852
"F15D","3530",.194122
"F15D","3694",.0445443
"F15D","4030",.0530625
"F15D","4100",.4544833
"F15D","6030",.0313383
"F16B","2429",.0905869
"F16B","2520",.0967876
"F16B","2695",.2263436
"F16B","2710",.0867595
"F16B","2891",.0517133
"F16B","2893",.0330959
"F16B","2899",.0892913
"F16B","3410",.028167
"F16B","3610",.2972549
"F16C","2710",.1291558
"F16C","2911",.036377
"F16C","2913",.7251115
"F16C","2926",.1093557
"F16D","1920",.0782533
"F16D","2911",.0448493
"F16D","2913",.8225215
"F16D","3430",.0543759
"F16F","2519",.1199295
"F16F","2911",.5000179
"F16F","2913",.3008089
"F16F","3410",.0402061
"F16F","3430",.0390377
"F16G","1730",.1049975
"F16G","2519",.5879965
"F16G","2710",.0344135
"F16G","2913",.2123534
"F16G","2915",.0602392
"F16H","2913",1
"F16J","2899",.0564904
"F16J","2911",.2788338
"F16J","2919",.6646758
"F16K","2911",.3385414
"F16K","2926",.2121627
"F16K","3313",.0463313
"F16K","4030",.0591031
"F16K","4100",.3438615
"F16L","2519",.3001328
"F16L","2520",.410814
"F16L","2695",.0579773
"F16L","2710",.0638458
"F16L","2919",.0879512
"F16L","4100",.079279
"F16M","2913",.0403875
"F16M","3000",.0497633
"F16M","3220",.039134
"F16M","3230",.0350365
"F16M","3320",.6651596
"F16M","3610",.0540281
"F16M","3692",.1164909
"F16N","2411",.0236065
"F16N","2911",.7526926
"F16N","2912",.0277334
"F16N","2913",.1062794
"F16N","2926",.0311671
"F16N","3313",.0250565
"F16N","5010",.0334646
"F16P","2922",.8247634
"F16P","2929",.0298581
"F16P","3120",.0303295
"F16P","3313",.050381
"F16P","3320",.0404258
"F16P","3710",.0242422
"F16S","2021",.7949882
"F16S","2520",.1420003
"F16S","3610",.0630114
"F16T","4030",1
"F17B","1712",.7739832
"F17B","1730",.1848146
"F17B","2911",.0412022
"F17C","2320",.0300335
"F17C","4020",.9699665
"F17D","4020",.178049
"F17D","5050",.003503
"F17D","6030",.818448
"F21H","2693",.8537319
"F21H","3150",.1260235
"F21H","3320",.0202446
"F21K","2610",.0742468
"F21K","3150",.4446485
"F21K","3210",.2865149
"F21K","3320",.1945898
"F21L","3140",.0779803
"F21L","3150",.9220197
"F21S","3150",.3908266
"F21S","3320",.5790488
"F21S","3410",.0301247
"F21V","3150",.9289799
"F21V","3320",.0710201
"F21W","3150",.8028557
"F21W","3320",.1971443
"F21Y","3140",.0257356
"F21Y","3150",.7614762
"F21Y","3210",.0530541
"F21Y","3320",.1597342
"F22B","2813",.6409718
"F22B","4030",.3266482
"F22B","4100",.0323799
"F22D","2813",.3583348
"F22D","4030",.5152975
"F22D","4100",.1263676
"F22G","2813",.2079803
"F22G","4030",.7598881
"F22G","4100",.0321316
"F23B","2023",.0397131
"F23B","2914",.8412262
"F23B","2930",.0670237
"F23B","4030",.0215743
"F23B","7512",.0304627
"F23C","2914",.82571
"F23C","2919",.0221617
"F23C","4020",.1070308
"F23C","4030",.0450975
"F23D","2320",.0227088
"F23D","2693",.0560239
"F23D","2911",.0505878
"F23D","2914",.2355687
"F23D","2930",.0440022
"F23D","4020",.5911087
"F23G","2914",.8782722
"F23G","3720",.0254642
"F23G","4030",.0962636
"F23H","2710",.0384234
"F23H","2731",.0351241
"F23H","2914",.9264526
"F23J","2411",.0308299
"F23J","2412",.071428
"F23J","2813",.0267478
"F23J","2914",.6747464
"F23J","2919",.0306741
"F23J","4030",.1655739
"F23K","2023",.072986
"F23K","2911",.0279468
"F23K","2914",.4686768
"F23K","2915",.0355833
"F23K","4020",.0656684
"F23K","4030",.0823319
"F23K","6030",.246807
"F23L","2914",.8909419
"F23L","2919",.0332538
"F23L","4030",.0758043
"F23M","2692",.1609272
"F23M","2693",.0511994
"F23M","2914",.6180459
"F23M","2930",.0522252
"F23M","4030",.0383115
"F23M","4100",.0792908
"F23N","2911",.0219916
"F23N","2914",.6870573
"F23N","2930",.1030295
"F23N","4020",.063925
"F23N","4030",.1239967
"F23Q","1600",.7149391
"F23Q","2320",.0342317
"F23Q","2693",.2270656
"F23Q","4020",.0237637
"F23R","2911",.9514918
"F23R","4020",.0485082
"F24B","2023",.141621
"F24B","2029",.0713234
"F24B","2610",.0256558
"F24B","2731",.0274085
"F24B","2914",.0676568
"F24B","2919",.0230677
"F24B","2930",.6432669
"F24C","2610",.0279431
"F24C","2693",.0262643
"F24C","2930",.9121374
"F24C","4030",.0336551
"F24D","2919",.0313309
"F24D","2930",.0497647
"F24D","3312",.0446489
"F24D","4030",.8742555
"F24F","2695",.0353854
"F24F","2919",.5597327
"F24F","3312",.1242675
"F24F","3313",.1036006
"F24F","4030",.1000255
"F24F","5510",.0769881
"F24H","2914",.0866595
"F24H","2919",.0444635
"F24H","2930",.4446967
"F24H","4030",.4241804
"F24J","0140",.0322906
"F24J","2520",.0446743
"F24J","2610",.2409822
"F24J","2695",.0656406
"F24J","2914",.0995778
"F24J","2919",.1947041
"F24J","2930",.0709285
"F24J","3320",.0415489
"F24J","4030",.209653
"F25B","2919",.3600809
"F25B","2930",.4507823
"F25B","3313",.0321408
"F25B","4030",.0518604
"F25B","4100",.1051356
"F25C","0140",.1005797
"F25C","2930",.4550427
"F25C","4100",.4443777
"F25D","1552",.0339973
"F25D","2930",.9660026
"F25J","2320",.0407729
"F25J","2919",.1111946
